comp,func,id
divider,import solid,370
shaft,import solid,370
electric motor,import solid,370
electric wire,import solid,370
unclassified,import solid,370
fastener,import solid,370
gear,import solid,370
clamp,import solid,370
guiders,import solid,370
hinge,import solid,370
housing,import solid,370
transistor,import solid,370
link,import solid,370
material filter,import solid,370
nut-bolt,import solid,370
key,import solid,370
punch,import solid,370
reservoir,import solid,370
rotational coupler,import solid,370
rotational coupler,import solid,370
screw,import solid,370
seal,import solid,370
electric socket,import solid,370
solder,import solid,370
spring,import solid,370
sprocket,import solid,370
support,import solid,370
reservoir,import solid,370
tube,import solid,370
valve,import solid,370
wheel,import solid,370
airfoil,position solid,370
shaft,position solid,370
bearing,position solid,370
belt,position solid,370
blade,position solid,370
bracket,position solid,370
unclassified,position solid,370
cap,position solid,370
cover,position solid,370
cover,position solid,370
divider,position solid,370
shaft,position solid,370
electric motor,position solid,370
electric wire,position solid,370
unclassified,position solid,370
fastener,position solid,370
gear,position solid,370
clamp,position solid,370
guiders,position solid,370
transistor,position solid,370
link,position solid,370
nut-bolt,position solid,370
key,position solid,370
punch,position solid,370
reservoir,position solid,370
rotational coupler,position solid,370
rotational coupler,position solid,370
screw,position solid,370
electric socket,position solid,370
spring,position solid,370
sprocket,position solid,370
support,position solid,370
reservoir,position solid,370
tube,position solid,370
valve,position solid,370
wheel,position solid,370
airfoil,secure solid,370
shaft,secure solid,370
bearing,secure solid,370
blade,secure solid,370
bracket,secure solid,370
unclassified,secure solid,370
cap,secure solid,370
cover,secure solid,370
cover,secure solid,370
divider,secure solid,370
shaft,secure solid,370
electric wire,secure solid,370
unclassified,secure solid,370
fastener,secure solid,370
gear,secure solid,370
clamp,secure solid,370
guiders,secure solid,370
hinge,secure solid,370
transistor,secure solid,370
link,secure solid,370
nut-bolt,secure solid,370
key,secure solid,370
punch,secure solid,370
reservoir,secure solid,370
rotational coupler,secure solid,370
rotational coupler,secure solid,370
screw,secure solid,370
electric socket,secure solid,370
solder,secure solid,370
spring,secure solid,370
sprocket,secure solid,370
support,secure solid,370
reservoir,secure solid,370
tube,secure solid,370
valve,secure solid,370
wheel,secure solid,370
transistor,sense solid,370
electric switch,sense solid,370
transistor,sense status,370
screw,separate solid,370
wheel,separate solid,370
bearing,stop solid,370
cover,stop solid,370
divider,stop solid,370
housing,stop solid,370
nut-bolt,stop solid,370
screw,stop solid,370
tube,stop solid,370
electric wire,transfer control,370
guiders,transfer control,370
solder,transfer control,370
electric wire,transfer electrical,370
guiders,transfer electrical,370
solder,transfer electrical,370
spring,transfer electrical,370
bearing,transfer thermal,370
belt,transfer thermal,370
unclassified,transfer thermal,370
cover,transfer thermal,370
cover,transfer thermal,370
divider,transfer thermal,370
shaft,transfer thermal,370
electric wire,transfer thermal,370
unclassified,transfer thermal,370
gear,transfer thermal,370
housing,transfer thermal,370
material filter,transfer thermal,370
nut-bolt,transfer thermal,370
punch,transfer thermal,370
reservoir,transfer thermal,370
rotational coupler,transfer thermal,370
electric socket,transfer thermal,370
spring,transfer thermal,370
support,transfer thermal,370
tube,transfer thermal,370
wheel,transfer thermal,370
assembly,actuate mechanical,376
assembly,convert electrical,376
light source,convert electrical,376
screw,couple solid,376
screw,couple solid,376
screw,couple solid,376
screw,couple solid,376
screw,couple solid,376
blade,distribute solid,376
light source,export optical,376
shaft,guide acoustic,376
bearing,guide solid,376
blade,guide solid,376
assembly,guide solid,376
washer,guide solid,376
shaft,guide solid,376
lever,guide solid,376
hinge,guide solid,376
nut-bolt,guide solid,376
nut-bolt,guide solid,376
gear,guide solid,376
guiders,guide solid,376
shaft,guide solid,376
washer,guide solid,376
housing,guide solid,376
assembly,guide solid,376
washer,guide solid,376
housing,guide solid,376
assembly,guide solid,376
electric switch,guide solid,376
assembly,import electrical,376
blade,import human energy,376
lever,import human energy,376
housing,import human energy,376
lever,import human energy,376
housing,import human energy,376
assembly,import human energy,376
electric switch,import human energy,376
bearing,position solid,376
assembly,position solid,376
washer,position solid,376
container,position solid,376
shaft,position solid,376
positioner,position solid,376
hinge,position solid,376
nut-bolt,position solid,376
nut-bolt,position solid,376
gear,position solid,376
housing,position solid,376
shaft,position solid,376
washer,position solid,376
assembly,position solid,376
housing,position solid,376
cover,position solid,376
assembly,position solid,376
lever,position solid,376
shaft,position solid,376
housing,position solid,376
washer,position solid,376
assembly,position solid,376
light source,position solid,376
assembly,regulate electrical,376
gear,regulate mechanical,376
shaft,regulate mechanical,376
assembly,secure solid,376
blade,secure solid,376
assembly,secure solid,376
assembly,secure solid,376
shaft,secure solid,376
hinge,secure solid,376
gear,secure solid,376
housing,secure solid,376
housing,secure solid,376
cover,secure solid,376
lever,secure solid,376
housing,secure solid,376
washer,secure solid,376
spring,secure solid,376
electric switch,secure solid,376
cover,secure solid,376
system,separate electrical,376
system,separate human energy,376
system,separate human material,376
system,separate mechanical,376
blade,separate solid,376
system,separate solid,376
spring,store mechanical,376
container,store solid,376
assembly,supply electrical,376
electric wire,transfer electrical,376
electric wire,transfer electrical,376
electric wire,transfer electrical,376
electric wire,transfer electrical,376
electric wire,transfer electrical,376
electric wire,transfer electrical,376
electric wire,transfer electrical,376
electric wire,transfer electrical,376
electric wire,transfer electrical,376
electric wire,transfer electrical,376
hinge,transfer human energy,376
shaft,transfer human energy,376
washer,transfer human energy,376
assembly,transfer mechanical,376
shaft,transfer mechanical,376
gear,transfer mechanical,376
shaft,transfer mechanical,376
cover,transfer optical,376
electric switch,actuate electrical,378
electric switch,actuate status,378
gear,change rotational,378
gear,change rotational,378
gear,change rotational,378
gear,change rotational,378
blade,change solid,378
system,convert electrical,378
electric motor,convert electrical,378
system,convert electrical,378
cover,convert human energy,378
system,convert human material,378
electric switch,convert mechanical,378
extension,convert rotational,378
system,convert solid,378
screw,couple solid,378
screw,couple solid,378
screw,couple solid,378
screw,couple solid,378
screw,couple solid,378
screw,couple solid,378
screw,couple solid,378
support,distribute mechanical,378
support,distribute mechanical,378
support,export mechanical,378
container,export solid,378
support,extract mechanical,378
gear,guide solid,378
gear,guide solid,378
gear,guide solid,378
guiders,guide solid,378
cover,guide solid,378
electric motor,guide solid,378
housing,guide solid,378
shaft,guide solid,378
shaft,guide solid,378
shaft,guide solid,378
support,guide solid,378
electric cord,import electrical,378
cover,import human energy,378
housing,import mechanical,378
housing,import solid,378
housing,position solid,378
housing,position solid,378
extension,position solid,378
stop,position solid,378
housing,position solid,378
cover,position solid,378
housing,position solid,378
shaft,position solid,378
extension,position solid,378
housing,position solid,378
housing,secure solid,378
gear,secure solid,378
cover,secure solid,378
electric motor,secure solid,378
shaft,secure solid,378
housing,secure solid,378
support,stabilize mechanical,378
support,stabilize mechanical,378
spring,store mechanical,378
spring,store mechanical,378
container,store solid,378
housing,store solid,378
electric cord,transfer electrical,378
extension,transfer mechanical,378
shaft,transfer rotational,378
capacitor,actuate control,380
transistor,actuate control,380
diode,actuate control,380
electric resistor,actuate control,380
electric switch,actuate control,380
transistor,actuate electrical,380
circuit board,actuate electrical,380
capacitor,change control,380
transistor,change control,380
electric resistor,change control,380
capacitor,change electrical,380
diode,change electrical,380
electric resistor,change electrical,380
electric wire,change electrical,380
inductor,change electrical,380
tube,change electrical,380
lens,change electromagnetic,380
transistor,convert control,380
transistor,convert electrical,380
electric resistor,convert electrical,380
capacitor,convert electrical,380
transistor,convert electrical,380
diode,convert electrical,380
electric resistor,convert electrical,380
inductor,convert electrical,380
unclassified,convert electrical,380
electric wire,convert electrical,380
indicator light,convert electrical,380
tube,convert electromagnetic,380
airfoil,couple solid,380
shaft,couple solid,380
bearing,couple solid,380
blade,couple solid,380
bracket,couple solid,380
unclassified,couple solid,380
cap,couple solid,380
cover,couple solid,380
cover,couple solid,380
divider,couple solid,380
shaft,couple solid,380
electric motor,couple solid,380
electric wire,couple solid,380
unclassified,couple solid,380
fastener,couple solid,380
gear,couple solid,380
clamp,couple solid,380
guiders,couple solid,380
hinge,couple solid,380
transistor,couple solid,380
link,couple solid,380
nut-bolt,couple solid,380
key,couple solid,380
punch,couple solid,380
reservoir,couple solid,380
rotational coupler,couple solid,380
rotational coupler,couple solid,380
screw,couple solid,380
seal,couple solid,380
electric socket,couple solid,380
solder,couple solid,380
spring,couple solid,380
sprocket,couple solid,380
support,couple solid,380
reservoir,couple solid,380
tube,couple solid,380
valve,couple solid,380
wheel,couple solid,380
electric wire,export control,380
guiders,export control,380
solder,export control,380
lens,guide electromagnetic,380
unclassified,guide electromagnetic,380
transistor,import control,380
electric wire,import control,380
lens,import control,380
unclassified,import electrical,380
electric wire,import electrical,380
guiders,import electrical,380
link,import electrical,380
solder,import electrical,380
spring,import electrical,380
cover,import electromagnetic,380
airfoil,import solid,380
shaft,import solid,380
bearing,import solid,380
belt,import solid,380
blade,import solid,380
bracket,import solid,380
unclassified,import solid,380
cap,import solid,380
transistor,import solid,380
cover,import solid,380
cover,import solid,380
divider,import solid,380
shaft,import solid,380
electric motor,import solid,380
electric wire,import solid,380
unclassified,import solid,380
fastener,import solid,380
gear,import solid,380
clamp,import solid,380
guiders,import solid,380
hinge,import solid,380
housing,import solid,380
transistor,import solid,380
link,import solid,380
material filter,import solid,380
nut-bolt,import solid,380
key,import solid,380
punch,import solid,380
reservoir,import solid,380
rotational coupler,import solid,380
rotational coupler,import solid,380
screw,import solid,380
seal,import solid,380
electric socket,import solid,380
solder,import solid,380
spring,import solid,380
sprocket,import solid,380
support,import solid,380
reservoir,import solid,380
tube,import solid,380
valve,import solid,380
wheel,import solid,380
shaft,import thermal,380
belt,import thermal,380
unclassified,import thermal,380
cover,import thermal,380
cover,import thermal,380
divider,import thermal,380
shaft,import thermal,380
electric insulator,import thermal,380
electric wire,import thermal,380
unclassified,import thermal,380
housing,import thermal,380
material filter,import thermal,380
nut-bolt,import thermal,380
key,import thermal,380
reservoir,import thermal,380
rotational coupler,import thermal,380
electric socket,import thermal,380
spring,import thermal,380
support,import thermal,380
tube,import thermal,380
wheel,import thermal,380
airfoil,position solid,380
shaft,position solid,380
bearing,position solid,380
belt,position solid,380
blade,position solid,380
bracket,position solid,380
unclassified,position solid,380
cap,position solid,380
cover,position solid,380
cover,position solid,380
divider,position solid,380
shaft,position solid,380
electric motor,position solid,380
electric wire,position solid,380
unclassified,position solid,380
fastener,position solid,380
gear,position solid,380
clamp,position solid,380
guiders,position solid,380
transistor,position solid,380
link,position solid,380
nut-bolt,position solid,380
key,position solid,380
punch,position solid,380
reservoir,position solid,380
rotational coupler,position solid,380
rotational coupler,position solid,380
screw,position solid,380
electric socket,position solid,380
spring,position solid,380
sprocket,position solid,380
support,position solid,380
reservoir,position solid,380
tube,position solid,380
valve,position solid,380
wheel,position solid,380
capacitor,process control,380
transistor,process control,380
electric resistor,process control,380
electric resistor,regulate control,380
capacitor,regulate electrical,380
transistor,regulate electrical,380
diode,regulate electrical,380
electric resistor,regulate electrical,380
inductor,regulate electrical,380
airfoil,secure solid,380
shaft,secure solid,380
bearing,secure solid,380
blade,secure solid,380
bracket,secure solid,380
unclassified,secure solid,380
cap,secure solid,380
cover,secure solid,380
cover,secure solid,380
divider,secure solid,380
shaft,secure solid,380
electric wire,secure solid,380
unclassified,secure solid,380
fastener,secure solid,380
gear,secure solid,380
clamp,secure solid,380
guiders,secure solid,380
hinge,secure solid,380
transistor,secure solid,380
link,secure solid,380
nut-bolt,secure solid,380
key,secure solid,380
punch,secure solid,380
reservoir,secure solid,380
rotational coupler,secure solid,380
rotational coupler,secure solid,380
screw,secure solid,380
electric socket,secure solid,380
solder,secure solid,380
spring,secure solid,380
sprocket,secure solid,380
support,secure solid,380
reservoir,secure solid,380
tube,secure solid,380
valve,secure solid,380
wheel,secure solid,380
capacitor,sense control,380
transistor,sense control,380
diode,sense control,380
electric resistor,sense control,380
divider,sense electromagnetic,380
transistor,separate control,380
cover,separate electromagnetic,380
cover,stop electromagnetic,380
bearing,stop solid,380
cover,stop solid,380
divider,stop solid,380
housing,stop solid,380
nut-bolt,stop solid,380
screw,stop solid,380
tube,stop solid,380
cover,stop thermal,380
electric insulator,stop thermal,380
reservoir,stop thermal,380
tube,stop thermal,380
capacitor,store control,380
transistor,store control,380
diode,store control,380
electric resistor,store control,380
electric wire,transfer control,380
guiders,transfer control,380
solder,transfer control,380
electric wire,transfer electrical,380
guiders,transfer electrical,380
solder,transfer electrical,380
spring,transfer electrical,380
wheel,transfer electrical,380
electric switch,actuate control,387
gear,change rotational,387
gear,change rotational,387
gear,change rotational,387
gear,change rotational,387
system,convert electrical,387
system,convert electrical,387
electric motor,convert electrical,387
system,convert electrical,387
system,convert human energy,387
blade,couple solid,387
screw,couple solid,387
shaft,couple solid,387
electric wire,couple solid,387
housing,couple solid,387
insert,couple solid,387
housing,couple solid,387
electric motor,couple solid,387
insert,couple solid,387
cover,couple solid,387
housing,couple solid,387
screw,couple solid,387
screw,couple solid,387
electric wire,couple solid,387
housing,distribute mechanical,387
housing,distribute mechanical,387
cushion,distribute mechanical,387
system,export acoustic,387
system,export human material,387
blade,export mechanical,387
system,export mechanical,387
system,export solid,387
system,export thermal,387
system,export translational,387
shaft,guide solid,387
gear,guide solid,387
gear,guide solid,387
gear,guide solid,387
gear,guide solid,387
housing,guide solid,387
cover,guide solid,387
support,guide solid,387
cover,guide solid,387
battery,import electrical,387
housing,import human material,387
housing,import human material,387
support,position solid,387
gear,position solid,387
gear,position solid,387
housing,position solid,387
housing,position solid,387
guiders,position solid,387
insert,position solid,387
electric motor,position solid,387
housing,position solid,387
cushion,position solid,387
battery,position solid,387
electric switch,regulate electrical,387
support,secure solid,387
support,secure solid,387
shaft,secure solid,387
shaft,secure solid,387
gear,secure solid,387
gear,secure solid,387
gear,secure solid,387
housing,secure solid,387
support,secure solid,387
insert,secure solid,387
insert,secure solid,387
electric switch,secure solid,387
battery,secure solid,387
electric wire,secure solid,387
blade,separate solid,387
guiders,stop solid,387
cover,stop solid,387
battery,store electrical,387
battery,supply electrical,387
support,transfer electrical,387
electric wire,transfer electrical,387
shaft,transfer rotational,387
shaft,transfer rotational,387
electric switch,actuate electrical,389
electric switch,actuate mechanical,389
latch release,convert human energy,389
housing,convert human energy,389
electric switch,convert human energy,389
blade,convert mechanical,389
blade,convert mechanical,389
electric wire,couple solid,389
electric motor,couple solid,389
electric wire,couple solid,389
blade,export acoustic,389
blade,export human material,389
housing,export human material,389
blade,export status,389
blade,export thermal,389
blade,guide human material,389
housing,guide human material,389
spring,guide solid,389
latch release,import human energy,389
housing,import human energy,389
electric switch,import human energy,389
blade,import human material,389
housing,import human material,389
blade,position solid,389
housing,secure solid,389
blade,secure solid,389
housing,secure solid,389
housing,secure solid,389
cam,secure solid,389
housing,secure solid,389
electric motor,secure solid,389
electric switch,secure solid,389
blade,separate human material,389
system,separate human material,389
housing,stop solid-liquid,389
electric wire,transfer electrical,389
electric motor,transfer electrical,389
electric wire,transfer electrical,389
housing,transfer mechanical,389
latch release,transfer mechanical,389
cam,transfer mechanical,389
housing,transfer mechanical,389
spring,transfer mechanical,389
electric switch,actuate electrical,391
electric motor,convert electrical,391
blade,convert mechanical,391
transferor,couple solid,391
screen,couple solid,391
electric wire,couple solid,391
electric wire,couple solid,391
housing,couple solid,391
clamp,couple solid,391
housing,couple solid,391
housing,couple solid,391
electric motor,couple solid,391
nozzle,couple solid,391
screw,couple solid,391
electric switch,couple solid,391
stabilizer,couple solid,391
electric wire,couple solid,391
blade,export pneumatic,391
blade,guide mechanical,391
transferor,import electrical,391
housing,position solid,391
housing,position solid,391
electric motor,position solid,391
nozzle,position solid,391
blade,secure solid,391
housing,secure solid,391
electric motor,secure solid,391
electric wire,transfer electrical,391
electric wire,transfer electrical,391
system,transfer liquid,391
blade,transfer pneumatic,391
electric switch,actuate control,591
electric switch,actuate electrical,591
gear,change mechanical,591
gear,change mechanical,591
gear,change mechanical,591
system,convert electrical,591
electric motor,convert electrical,591
lever,convert human energy,591
system,convert human energy,591
system,convert human material,591
system,convert solid,591
clamp,couple solid,591
electric conductor,couple solid,591
housing,couple solid,591
unclassified,couple solid,591
electric motor,couple solid,591
electric cord,couple solid,591
housing,couple solid,591
rivet,couple solid,591
screw,couple solid,591
screw,couple solid,591
screw,couple solid,591
screw,couple solid,591
solder,couple solid,591
solder,couple solid,591
solder,couple solid,591
electric switch,couple solid,591
support,couple solid,591
housing,distribute mechanical,591
electric cord,export electrical,591
housing,export mechanical,591
clamp,export solid,591
blade,export solid,591
unclassified,export solid,591
blade,guide solid,591
housing,guide solid,591
gear,guide solid,591
gear,guide solid,591
gear,guide solid,591
lever,guide solid,591
magnet,guide solid,591
electric motor,guide solid,591
shaft,guide solid,591
electric switch,guide solid,591
electric cord,import electrical,591
lever,import human energy,591
lever,import human material,591
clamp,import solid,591
blade,import solid,591
gear,import solid,591
lever,import solid,591
unclassified,import solid,591
magnet,import solid,591
clamp,position solid,591
housing,position solid,591
gear,position solid,591
gear,position solid,591
unclassified,position solid,591
electric cord,position solid,591
housing,position solid,591
electric switch,position solid,591
support,position solid,591
blade,secure solid,591
gear,secure solid,591
gear,secure solid,591
gear,secure solid,591
gear,secure solid,591
shaft,secure solid,591
clamp,separate solid,591
blade,separate solid,591
system,separate solid,591
unclassified,separate solid,591
housing,stabilize mechanical,591
electric motor,transfer electrical,591
electric cord,transfer electrical,591
gear,transfer mechanical,591
gear,transfer mechanical,591
gear,transfer mechanical,591
gear,transfer mechanical,591
shaft,transfer mechanical,591
gear,change mechanical,592
electric switch,convert human energy,592
screw,couple solid,592
screw,couple solid,592
screw,couple solid,592
screw,couple solid,592
screw,couple solid,592
support,export human energy,592
housing,export human material,592
housing,export human material,592
support,export mechanical,592
blade,export mechanical,592
support,guide human energy,592
housing,guide human material,592
housing,guide human material,592
support,guide mechanical,592
link,guide mechanical,592
gear,guide mechanical,592
blade,guide mechanical,592
gear,guide mechanical,592
spring,guide solid,592
positioner,guide solid,592
insert,guide solid,592
housing,guide solid,592
positioner,guide solid,592
housing,guide solid,592
electric switch,import human energy,592
support,import human energy,592
housing,import human material,592
housing,import human material,592
link,import mechanical,592
link,import solid,592
screw,position solid,592
support,position solid,592
housing,position solid,592
support,position solid,592
housing,position solid,592
housing,position solid,592
system,secure human material,592
support,secure solid,592
system,secure solid,592
link,secure solid,592
link,secure solid,592
stop,secure solid,592
stop,secure solid,592
stop,secure solid,592
cover,stop solid,592
cover,stop solid,592
support,stop solid,592
spring,store mechanical,592
spring,supply mechanical,592
link,transfer mechanical,592
gear,transfer mechanical,592
gear,change mechanical,595
cam,change mechanical,595
gear,change mechanical,595
cover,convert human energy,595
screw,couple solid,595
screw,couple solid,595
screw,couple solid,595
screw,couple solid,595
housing,export human material,595
housing,export human material,595
electric switch,export mechanical,595
blade,export mechanical,595
electric switch,guide human energy,595
housing,guide human material,595
housing,guide human material,595
guiders,guide mechanical,595
positioner,guide mechanical,595
link,guide mechanical,595
guiders,guide solid,595
sled,guide solid,595
guiders,guide solid,595
guiders,guide solid,595
support,guide solid,595
cover,guide solid,595
cover,guide solid,595
housing,guide solid,595
gear,guide solid,595
housing,guide solid,595
cover,guide solid,595
positioner,guide solid,595
positioner,guide solid,595
positioner,guide solid,595
guiders,guide solid,595
guiders,guide solid,595
gear,guide solid,595
electric switch,import human energy,595
cover,import human energy,595
housing,import human material,595
housing,import human material,595
sled,position solid,595
guiders,position solid,595
guiders,position solid,595
support,position solid,595
housing,position solid,595
link,position solid,595
cover,position solid,595
housing,position solid,595
housing,position solid,595
cover,position solid,595
link,position solid,595
guiders,position solid,595
washer,position solid,595
stop,secure solid,595
nut-bolt,secure solid,595
stop,secure solid,595
nut-bolt,secure solid,595
guiders,secure solid,595
stop,secure solid,595
stop,secure solid,595
spring,store mechanical,595
spring,supply mechanical,595
guiders,transfer mechanical,595
link,transfer mechanical,595
cover,transfer mechanical,595
cam,transfer mechanical,595
blade,transfer mechanical,595
positioner,transfer mechanical,595
link,transfer mechanical,595
gear,transfer mechanical,595
system,translate human energy,595
system,translate human material,595
system,translate rotational,595
system,translate signal,595
system,translate solid,595
guiders,convert human energy,596
retaining clip,couple solid,596
screw,couple solid,596
screw,couple solid,596
screw,couple solid,596
guiders,export human material,596
guiders,export solid,596
support,export solid,596
shaft,export solid,596
guiders,extract human energy,596
positioner,guide solid,596
support,guide solid,596
housing,guide solid,596
housing,guide solid,596
guiders,guide solid,596
guiders,import human material,596
guiders,import solid,596
support,import solid,596
shaft,import solid,596
guiders,position solid,596
guiders,position solid,596
latch release,position solid,596
latch release,position solid,596
spring,position solid,596
spring,position solid,596
housing,position solid,596
housing,position solid,596
spring,position solid,596
housing,position solid,596
housing,position solid,596
support,position solid,596
screw,position solid,596
screw,position solid,596
shaft,position solid,596
nut-bolt,secure solid,596
housing,secure solid,596
housing,secure solid,596
shaft,secure solid,596
system,separate solid,596
blade,transfer mechanical,596
shaft,transfer mechanical,596
electric switch,actuate control,600
electric switch,actuate electrical,600
gear,change mechanical,600
electric motor,convert electrical,600
electric motor,convert electrical,600
electric switch,convert human energy,600
fan,convert mechanical,600
electric conductor,couple solid,600
glue,couple solid,600
rivet,couple solid,600
screw,couple solid,600
screw,couple solid,600
screw,couple solid,600
screw,couple solid,600
screw,couple solid,600
screw,couple solid,600
solder,couple solid,600
electric cord,export electrical,600
housing,export gas,600
housing,export human material,600
latch release,export human material,600
electric switch,export human material,600
housing,export human material,600
blade,export solid,600
electric motor,export thermal,600
housing,guide human material,600
latch release,guide human material,600
electric switch,guide human material,600
housing,guide human material,600
guiders,guide solid,600
housing,guide solid,600
guiders,guide solid,600
gear,guide solid,600
latch release,guide solid,600
electric switch,guide solid,600
housing,guide solid,600
electric cord,import electrical,600
housing,import gas,600
electric switch,import human energy,600
housing,import human material,600
latch release,import human material,600
electric switch,import human material,600
housing,import human material,600
blade,import solid,600
link,position solid,600
guiders,position solid,600
housing,position solid,600
electric motor,position solid,600
support,position solid,600
unclassified,secure solid,600
electric motor,secure solid,600
link,secure solid,600
blade,separate solid,600
system,separate solid,600
electric motor,transfer electrical,600
electric cord,transfer electrical,600
electric wire,transfer electrical,600
electric wire,transfer electrical,600
electric wire,transfer electrical,600
link,transfer mechanical,600
blade,transfer mechanical,600
gear,transfer mechanical,600
link,transfer mechanical,600
electric switch,actuate control,605
electric switch,actuate electrical,605
gear,change mechanical,605
electric motor,convert electrical,605
latch release,convert human energy,605
electric switch,convert human material,605
electric switch,convert human material,605
hinge,couple solid,605
hinge,couple solid,605
screw,couple solid,605
screw,couple solid,605
screw,couple solid,605
screw,couple solid,605
screw,couple solid,605
screw,couple solid,605
housing,export human energy,605
latch release,export human material,605
electric switch,export human material,605
blade,export solid,605
latch release,export solid,605
handle,export solid,605
latch release,export solid,605
latch release,export solid,605
housing,guide human energy,605
battery,guide solid,605
positioner,guide solid,605
positioner,guide solid,605
guiders,guide solid,605
guiders,guide solid,605
latch release,guide solid,605
housing,guide solid,605
handle,guide solid,605
screw,guide solid,605
latch release,guide solid,605
latch release,guide solid,605
electric motor,guide solid,605
shaft,guide solid,605
cover,guide solid,605
guiders,guide solid,605
spring,guide solid,605
spring,guide solid,605
electric switch,guide solid,605
latch release,import human energy,605
housing,import human energy,605
electric switch,import human material,605
electric switch,import human material,605
blade,import solid,605
latch release,import solid,605
handle,import solid,605
latch release,import solid,605
latch release,import solid,605
cap,position solid,605
stop,position solid,605
screw,position solid,605
housing,position solid,605
shaft,position solid,605
housing,position solid,605
cover,position solid,605
guiders,position solid,605
support,position solid,605
support,position solid,605
housing,position solid,605
shaft,regulate control,605
shaft,regulate mechanical,605
cap,secure solid,605
housing,secure solid,605
support,secure solid,605
gear,secure solid,605
electric switch,secure solid,605
blade,separate solid,605
system,separate solid,605
cover,stop solid,605
battery,store electrical,605
battery,supply electrical,605
stop,transfer control,605
battery,transfer electrical,605
electric wire,transfer electrical,605
electric wire,transfer electrical,605
electric wire,transfer electrical,605
electric wire,transfer electrical,605
electric motor,transfer electrical,605
electric wire,transfer electrical,605
electric wire,transfer electrical,605
electric switch,transfer electrical,605
blade,transfer mechanical,605
gear,transfer mechanical,605
shaft,transfer mechanical,605
gear,change mechanical,606
gear,change mechanical,606
gear,change mechanical,606
gear,change mechanical,606
gear,change mechanical,606
gear,change mechanical,606
electric motor,convert electrical,606
cover,convert human energy,606
electric switch,convert human energy,606
electric switch,convert human energy,606
screw,couple solid,606
support,couple solid,606
screw,couple solid,606
screw,couple solid,606
electric wire,couple solid,606
cover,export human material,606
electric switch,export human material,606
housing,export human material,606
unclassified,export status,606
housing,guide human material,606
positioner,guide solid,606
housing,guide solid,606
cover,guide solid,606
housing,guide solid,606
cover,guide solid,606
cover,guide solid,606
gear,guide solid,606
electric motor,guide solid,606
gear,guide solid,606
gear,guide solid,606
gear,guide solid,606
housing,guide solid,606
spring,guide solid,606
housing,guide solid,606
washer,guide solid,606
cover,import human energy,606
electric switch,import human energy,606
electric switch,import human energy,606
cover,import human material,606
electric switch,import human material,606
housing,import human material,606
electric switch,import human material,606
cap,position solid,606
positioner,position solid,606
guiders,position solid,606
housing,position solid,606
support,position solid,606
cover,position solid,606
gear,position solid,606
housing,position solid,606
cover,position solid,606
cover,position solid,606
electric switch,position solid,606
housing,position solid,606
gear,regulate control,606
gear,regulate control,606
electric switch,regulate control,606
electric switch,regulate electrical,606
gear,regulate mechanical,606
gear,regulate mechanical,606
cap,secure solid,606
clamp,secure solid,606
housing,secure solid,606
housing,secure solid,606
electric switch,secure solid,606
system,separate control,606
system,separate electrical,606
system,separate human energy,606
system,separate human material,606
system,separate mechanical,606
system,separate solid,606
battery,store electrical,606
battery,supply electrical,606
positioner,transfer control,606
guiders,transfer control,606
support,transfer control,606
link,transfer control,606
gear,transfer control,606
spring,transfer control,606
housing,transfer control,606
battery,transfer electrical,606
electric wire,transfer electrical,606
electric wire,transfer electrical,606
electric wire,transfer electrical,606
electric wire,transfer electrical,606
assembly,transfer electrical,606
electric motor,transfer electrical,606
electric wire,transfer electrical,606
electric switch,transfer electrical,606
electric wire,transfer electrical,606
blade,transfer mechanical,606
clamp,transfer mechanical,606
gear,transfer mechanical,606
gear,transfer mechanical,606
gear,transfer mechanical,606
gear,transfer mechanical,606
gear,transfer mechanical,606
electric switch,actuate electrical,608
gear,change mechanical,608
electric motor,convert electrical,608
unclassified,convert human energy,608
electric switch,convert human material,608
screw,couple solid,608
screw,couple solid,608
screw,couple solid,608
screw,couple solid,608
screw,couple solid,608
electric wire,couple solid,608
unclassified,export human energy,608
housing,export human energy,608
electric switch,export human material,608
blade,export solid,608
housing,guide human energy,608
gear,guide mechanical,608
cap,guide solid,608
gear,guide solid,608
electric motor,guide solid,608
housing,guide solid,608
guiders,guide solid,608
unclassified,guide solid,608
guiders,guide solid,608
housing,guide solid,608
spring,guide solid,608
washer,guide solid,608
unclassified,import human energy,608
housing,import human energy,608
electric switch,import human material,608
blade,import solid,608
unclassified,import solid,608
cam,position solid,608
guiders,position solid,608
housing,position solid,608
housing,position solid,608
housing,position solid,608
latch release,position solid,608
housing,position solid,608
washer,position solid,608
electric switch,regulate control,608
electric switch,regulate electrical,608
cap,secure solid,608
housing,secure solid,608
electric switch,secure solid,608
system,separate control,608
system,separate human energy,608
system,separate human material,608
system,separate mechanical,608
blade,separate solid,608
system,separate solid,608
battery,store electrical,608
battery,supply electrical,608
battery,transfer electrical,608
electric wire,transfer electrical,608
electric wire,transfer electrical,608
electric wire,transfer electrical,608
electric wire,transfer electrical,608
electric motor,transfer electrical,608
electric wire,transfer electrical,608
electric switch,transfer electrical,608
electric wire,transfer electrical,608
blade,transfer mechanical,608
cam,transfer mechanical,608
gear,transfer mechanical,608
electric switch,actuate control,609
electric switch,actuate control,609
electric switch,actuate electrical,609
electric switch,actuate electrical,609
gear,change mechanical,609
gear,change mechanical,609
gear,change mechanical,609
