comp,func,id
screw,couple solid,394
guiders,couple solid,394
electric switch,couple solid,394
cover,couple solid,394
screw,couple solid,394
tube,couple solid,394
tube,couple solid,394
clamp,couple solid,394
container,distribute thermal,394
cover,distribute thermal,394
container,export solid,394
cover,export solid,394
electric switch,export status,394
handle,guide human material,394
handle,guide object,394
container,guide solid,394
housing,guide solid,394
container,guide solid,394
handle,guide solid,394
cover,guide solid,394
cover,guide solid,394
seal,guide solid,394
cover,guide solid,394
tube,guide solid,394
bracket,guide solid,394
tube,guide solid,394
seal,guide solid,394
guiders,guide solid,394
electric cord,import electrical,394
electric switch,import human energy,394
container,import solid,394
cover,import solid,394
cover,import solid-liquid,394
container,mix solid-liquid,394
container,position solid,394
belt,position solid,394
container,position solid,394
handle,position solid,394
cover,position solid,394
seal,position solid,394
seal,position solid,394
spring,position solid,394
heating element,position solid,394
bracket,position solid,394
cover,position solid,394
seal,position solid,394
guiders,position solid,394
tube,position solid,394
seal,position solid,394
support,secure solid,394
housing,secure solid,394
housing,secure solid,394
support,secure solid,394
clamp,secure solid,394
seal,secure solid,394
seal,secure solid,394
heating element,secure solid,394
guiders,secure solid,394
electric cord,secure solid,394
bracket,secure solid,394
tube,secure solid,394
tube,secure solid,394
electric switch,secure solid,394
cover,secure solid,394
container,separate solid-liquid,394
container,store solid,394
housing,store solid-liquid,394
container,store solid-liquid,394
tube,store solid-liquid,394
electric cord,supply electrical,394
tube,transfer solid-liquid,394
tube,transfer solid-liquid,394
tube,transfer solid-liquid,394
tube,transfer solid-liquid,394
heating element,transfer thermal,394
cover,transfer thermal,394
valve,actuate control,472
electric switch,actuate control,472
electric switch,actuate electrical,472
valve,actuate liquid,472
system,contain solid-liquid,472
system,contain thermal,472
indicator light,convert electrical,472
heating element,convert electrical,472
condenser,convert gas,472
cover,convert gas,472
electric switch,convert human energy,472
electric switch,convert human energy,472
heat exchanger,convert liquid,472
electric switch,convert thermal,472
condenser,couple solid,472
cover,couple solid,472
bracket,couple solid,472
bracket,couple solid,472
bracket,couple solid,472
bracket,couple solid,472
heat exchanger,couple solid,472
heating element,couple solid,472
clamp,couple solid,472
clamp,couple solid,472
clamp,couple solid,472
clamp,couple solid,472
tube,couple solid,472
indicator light,couple solid,472
valve,couple solid,472
housing,couple solid,472
electric wire,couple solid,472
screw,couple solid,472
screw,couple solid,472
screw,couple solid,472
screw,couple solid,472
screw,couple solid,472
solder,couple solid,472
electric wire,couple solid,472
electric wire,couple solid,472
electric wire,couple solid,472
electric wire,couple solid,472
electric wire,couple solid,472
electric wire,export electrical,472
electric switch,export human material,472
electric switch,guide human material,472
reservoir,guide liquid,472
electric switch,guide solid,472
electric switch,guide solid,472
support,guide solid,472
spring,guide solid,472
electric switch,guide solid,472
reservoir,guide solid,472
housing,guide solid,472
valve,guide solid,472
electric switch,guide solid,472
electric wire,import electrical,472
electric switch,import human energy,472
electric switch,import human energy,472
electric switch,import human material,472
electric switch,import human material,472
reservoir,import liquid,472
reservoir,import solid,472
indicator light,indicate status,472
condenser,position solid,472
cover,position solid,472
electric switch,position solid,472
spring,position solid,472
reservoir,position solid,472
cover,position solid,472
housing,position solid,472
reservoir,position solid,472
bracket,position solid,472
cover,position solid,472
electric wire,position solid,472
reservoir,position solid,472
system,process solid-liquid,472
bracket,secure solid,472
bracket,secure solid,472
bracket,secure solid,472
bracket,secure solid,472
support,secure solid,472
heat exchanger,secure solid,472
heating element,secure solid,472
tube,secure solid,472
indicator light,secure solid,472
valve,secure solid,472
housing,secure solid,472
reservoir,secure solid,472
electric wire,secure solid,472
electric wire,secure solid,472
cover,stop gas,472
valve,stop liquid,472
reservoir,store liquid,472
reservoir,store mixture,472
reservoir,supply liquid,472
reservoir,supply mixture,472
electric switch,transfer control,472
electric switch,transfer electrical,472
heating element,transfer electrical,472
indicator light,transfer electrical,472
electric wire,transfer electrical,472
electric wire,transfer electrical,472
electric wire,transfer electrical,472
electric wire,transfer electrical,472
electric wire,transfer electrical,472
electric wire,transfer electrical,472
condenser,transfer gas,472
tube,transfer gas,472
condenser,transfer liquid,472
heat exchanger,transfer thermal,472
heating element,change solid,654
circuit board,convert electrical,654
heating element,convert electrical,654
screw,couple solid,654
screw,couple solid,654
screw,couple solid,654
screw,couple solid,654
screw,couple solid,654
screw,couple solid,654
screw,couple solid,654
screw,couple solid,654
screw,couple solid,654
screw,couple solid,654
screw,couple solid,654
indicator,display status,654
circuit board,export human energy,654
gear,export mechanical,654
guiders,export solid,654
hinge,guide solid,654
clamp,guide solid,654
circuit board,import control,654
electric cord,import electrical,654
electric switch,import human energy,654
cover,import solid,654
circuit board,indicate status,654
housing,position solid,654
housing,position solid,654
housing,position solid,654
spring,position solid,654
circuit board,process control,654
cover,regulate solid,654
housing,secure solid,654
clamp,secure solid,654
latch release,secure solid,654
housing,secure solid,654
housing,secure solid,654
cover,stop human material,654
cover,stop human material,654
cover,stop human material,654
cover,stop solid,654
cover,stop solid,654
cover,stop solid,654
battery,store electrical,654
housing,store solid,654
battery,supply electrical,654
housing,supply solid,654
circuit board,transfer electrical,654
latch release,transfer human energy,654
gear,transfer mechanical,654
gear,transfer solid,654
conveyer,transfer solid,654
electric switch,actuate electrical,670
electric motor,convert electrical,670
heating element,convert electrical,670
reservoir,convert gas,670
housing,convert human energy,670
housing,convert human energy,670
pneumatic piston,convert mechanical,670
housing,convert pneumatic,670
distributor,convert pneumatic,670
screw,couple solid,670
screw,couple solid,670
hinge,couple solid,670
screw,couple solid,670
screw,couple solid,670
screw,couple solid,670
housing,export acoustic,670
distributor,export gas,670
transferor,export gas,670
housing,export human material,670
housing,export human material,670
reservoir,export liquid,670
valve,export mechanical,670
clamp,export mechanical,670
distributor,export pneumatic,670
transferor,export pneumatic,670
housing,export solid,670
housing,export thermal,670
housing,guide human material,670
housing,guide mechanical,670
housing,guide mixture,670
hinge,guide solid,670
housing,guide solid,670
transferor,guide solid,670
housing,guide status,670
heating element,import electrical,670
electric cord,import electrical,670
housing,import human energy,670
housing,import human energy,670
housing,import human material,670
housing,import human material,670
housing,import mixture,670
housing,import solid,670
housing,import thermal,670
actuator,indicate control,670
housing,position solid,670
cover,position solid,670
seal,position solid,670
retaining clip,position solid,670
cover,position solid,670
housing,position solid,670
housing,position solid,670
seal,position solid,670
seal,regulate gas,670
seal,regulate pneumatic,670
electric wire,secure solid,670
housing,secure solid,670
cover,secure solid,670
reservoir,secure solid,670
circuit board,secure solid,670
heating element,secure solid,670
actuator,secure solid,670
securer,secure solid,670
cover,secure solid,670
clamp,secure solid,670
electric motor,secure solid,670
housing,secure solid,670
clamp,secure solid,670
valve,secure solid,670
distributor,secure solid,670
housing,secure solid,670
transferor,secure solid,670
transferor,secure solid,670
clamp,secure solid,670
shaft,secure solid,670
housing,separate gas,670
housing,separate solid,670
system,store electrical,670
system,store electrical,670
system,store human energy,670
system,store human material,670
spring,store mechanical,670
spring,store mechanical,670
spring,store mechanical,670
system,store mixture,670
system,store status,670
spring,supply mechanical,670
spring,supply mechanical,670
spring,supply mechanical,670
electric wire,transfer electrical,670
circuit board,transfer electrical,670
electric wire,transfer electrical,670
electric cord,transfer electrical,670
tube,transfer gas,670
reservoir,transfer gas,670
housing,transfer gas,670
distributor,transfer gas,670
housing,transfer gas,670
transferor,transfer gas,670
transferor,transfer gas,670
transferor,transfer gas,670
housing,transfer mechanical,670
clamp,transfer mechanical,670
valve,transfer mechanical,670
clamp,transfer mechanical,670
tube,transfer pneumatic,670
reservoir,transfer pneumatic,670
housing,transfer pneumatic,670
distributor,transfer pneumatic,670
housing,transfer pneumatic,670
transferor,transfer pneumatic,670
transferor,transfer pneumatic,670
transferor,transfer pneumatic,670
housing,transfer solid,670
electric motor,convert electrical,671
heating element,convert electrical,671
actuator,convert human energy,671
actuator,convert human energy,671
heating element,convert liquid,671
screw,couple solid,671
screw,couple solid,671
screw,couple solid,671
screw,couple solid,671
screw,couple solid,671
screw,couple solid,671
screw,couple solid,671
screw,couple solid,671
screw,couple solid,671
screw,couple solid,671
screw,couple solid,671
screw,couple solid,671
screw,couple solid,671
screw,couple solid,671
screw,couple solid,671
screw,couple solid,671
screen,display status,671
heating element,export gas,671
handle,export human energy,671
handle,export human material,671
handle,export human material,671
knob,export human material,671
knob,export human material,671
tube,export liquid,671
support,export mechanical,671
support,export mechanical,671
tube,export mechanical,671
actuator,export mechanical,671
actuator,export mechanical,671
heating element,export solid,671
heating element,export thermal,671
housing,guide solid,671
tube,guide solid,671
shaft,guide solid,671
shaft,guide solid,671
handle,guide solid,671
electric motor,guide solid,671
transferor,guide solid,671
transferor,guide solid,671
reservoir,guide solid,671
sensor,guide solid,671
heating element,guide solid,671
stabilizer,guide solid,671
knob,guide solid,671
electric cord,import electrical,671
handle,import human energy,671
actuator,import human energy,671
actuator,import human energy,671
handle,import human material,671
handle,import human material,671
knob,import human material,671
knob,import human material,671
heating element,import solid,671
handle,indicate control,671
handle,indicate control,671
shaft,indicate status,671
indicator,indicate status,671
circuit board,indicate status,671
heating element,indicate status,671
knob,indicate status,671
knob,indicate status,671
housing,position solid,671
stabilizer,position solid,671
indicator,position solid,671
handle,position solid,671
handle,position solid,671
cap,position solid,671
seal,position solid,671
heating element,position solid,671
cover,prevent human material,671
cover,prevent human material,671
cover,prevent solar,671
cover,prevent solid,671
cover,prevent solid,671
bearing,regulate liquid,671
housing,secure solid,671
seal,secure solid,671
retaining clip,secure solid,671
indicator,secure solid,671
handle,secure solid,671
cover,secure solid,671
retaining clip,secure solid,671
reservoir,secure solid,671
shaft,secure solid,671
heating element,secure solid,671
shaft,secure solid,671
handle,sense human material,671
handle,sense human material,671
system,shape electrical,671
system,shape human energy,671
system,shape human material,671
system,shape liquid,671
system,shape solid,671
heating element,shape solid,671
thermal insulator,stop thermal,671
thermal insulator,stop thermal,671
reservoir,store liquid,671
reservoir,supply liquid,671
circuit board,transfer control,671
circuit board,transfer electrical,671
seal,transfer liquid,671
tube,transfer liquid,671
shaft,transfer mechanical,671
transferor,transfer mechanical,671
transferor,transfer mechanical,671
reservoir,transfer mechanical,671
seal,transfer mechanical,671
tube,transfer mechanical,671
seal,transfer mechanical,671
shaft,transfer mechanical,671
spring,transfer mechanical,671
seal,transfer mechanical,671
shaft,transfer mechanical,671
spring,transfer mechanical,671
sensor,transfer status,671
electric switch,actuate electrical,685
reservoir,change liquid,685
heating element,convert electrical,685
reservoir,convert human energy,685
screw,couple solid,685
screw,couple solid,685
support,distribute mechanical,685
guiders,export human material,685
reservoir,export human material,685
reservoir,export liquid,685
support,export mechanical,685
reservoir,export mechanical,685
reservoir,export thermal,685
electric cord,guide electrical,685
reservoir,guide human energy,685
guiders,guide human material,685
reservoir,guide human material,685
reservoir,guide liquid,685
electric plug,guide solid,685
housing,guide solid,685
housing,guide solid,685
reservoir,guide solid,685
tube,guide solid,685
electric cord,import electrical,685
reservoir,import human energy,685
guiders,import human material,685
reservoir,import human material,685
reservoir,import liquid,685
support,import mechanical,685
electric switch,indicate control,685
visual indicator,indicate status,685
tube,indicate status,685
electric plug,position solid,685
housing,position solid,685
cap,position solid,685
housing,position solid,685
insert,position solid,685
seal,position solid,685
electric plug,secure solid,685
housing,secure solid,685
cap,secure solid,685
electric plug,secure solid,685
electric switch,secure solid,685
reservoir,secure solid,685
seal,stop liquid,685
reservoir,store liquid,685
unclassified,transfer electrical,685
electric plug,transfer electrical,685
electric plug,transfer electrical,685
unclassified,transfer human energy,685
unclassified,transfer human material,685
unclassified,transfer solid,685
unclassified,transfer thermal,685
unclassified,change control,687
unclassified,change electrical,687
cover,change gas,687
unclassified,change human energy,687
unclassified,change human material,687
guiders,change solid,687
unclassified,change solid,687
unclassified,change status,687
electric motor,convert electrical,687
heating element,convert electrical,687
fan,convert mechanical,687
reservoir,convert solid,687
guiders,couple solid,687
heating element,couple solid,687
guiders,couple solid,687
housing,couple solid,687
electric motor,couple solid,687
housing,couple solid,687
electric cord,couple solid,687
screw,couple solid,687
screw,couple solid,687
screw,couple solid,687
cover,couple solid,687
support,couple solid,687
cover,couple solid,687
fan,export acoustic,687
guiders,export gas,687
reservoir,export liquid,687
guiders,export solid,687
guiders,export thermal,687
cover,guide gas,687
cover,guide solid,687
electric cord,import electrical,687
guiders,import gas,687
guiders,import solid,687
reservoir,import solid,687
cover,position solid,687
reservoir,position solid,687
support,position solid,687
guiders,store solid,687
fan,transfer mechanical,687
electric switch,actuate electrical,691
heating element,convert electrical,691
lever,convert human energy,691
screw,couple solid,691
screw,couple solid,691
screw,couple solid,691
screw,couple solid,691
screw,couple solid,691
screw,couple solid,691
screw,couple solid,691
screw,couple solid,691
screw,couple solid,691
screw,couple solid,691
screw,couple solid,691
nut-bolt,couple solid,691
screw,couple solid,691
screw,couple solid,691
screw,couple solid,691
screw,couple solid,691
screw,couple solid,691
screw,couple solid,691
screw,couple solid,691
screw,couple solid,691
screw,couple solid,691
solder,couple solid,691
lever,export human material,691
handle,export human material,691
handle,export human material,691
handle,export human material,691
lever,export mechanical,691
reservoir,export mixture,691
reservoir,export thermal,691
handle,guide human material,691
handle,guide human material,691
handle,guide human material,691
lever,guide solid,691
reservoir,guide solid,691
support,guide solid,691
spring,guide solid,691
spring,guide solid,691
electric cord,import electrical,691
lever,import human energy,691
lever,import human material,691
handle,import human material,691
handle,import human material,691
handle,import human material,691
reservoir,import liquid,691
reservoir,import solid,691
electric switch,indicate control,691
reservoir,mix liquid,691
unclassified,mix liquid,691
reservoir,mix solid,691
unclassified,mix solid,691
reservoir,position solid,691
electric switch,position solid,691
support,position solid,691
housing,position solid,691
magnet,position solid,691
support,position solid,691
electric switch,regulate electrical,691
electric resistor,regulate electrical,691
support,secure solid,691
support,secure solid,691
electric wire,secure solid,691
reservoir,store liquid,691
reservoir,store solid,691
heating element,transfer electrical,691
electric wire,transfer electrical,691
electric cord,transfer electrical,691
indicator light,transfer electrical,691
electric switch,transfer electrical,691
electric resistor,transfer electrical,691
electric wire,transfer electrical,691
electric wire,transfer electrical,691
electric wire,transfer electrical,691
electric wire,transfer electrical,691
electric wire,transfer electrical,691
electric wire,transfer electrical,691
electric wire,transfer electrical,691
electric wire,transfer electrical,691
electric switch,transfer thermal,691
support,transfer thermal,691
magnet,transfer thermal,691
circuit board,actuate electrical,699
housing,change solid,699
circuit board,convert electrical,699
fan,convert electrical,699
heating element,convert electrical,699
circuit board,convert electrical,699
circuit board,convert human energy,699
housing,convert human energy,699
sensor,convert thermal,699
screw,couple solid,699
screw,couple solid,699
screw,couple solid,699
screw,couple solid,699
screw,couple solid,699
screw,couple solid,699
circuit board,export auditory,699
circuit board,export control,699
housing,export human energy,699
housing,export human material,699
fan,export mechanical,699
housing,export solid,699
housing,export tactile,699
housing,export thermal,699
circuit board,export visual,699
electric cord,import electrical,699
housing,import human energy,699
housing,import human material,699
housing,import solid,699
housing,position solid,699
heating element,position solid,699
spring,position solid,699
housing,position solid,699
sensor,regulate thermal,699
spring,store mechanical,699
spring,supply mechanical,699
circuit board,transfer control,699
circuit board,transfer electrical,699
electric cord,transfer electrical,699
sensor,transfer electrical,699
housing,transfer mechanical,699
heating element,transfer thermal,699
housing,transfer thermal,699
